"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"23906",2,3,151810,3,1,3,1,2,1,0,0,1,1,"Low"
"23907",1,3,48120,2,1,3,5,2,2,1506,0,1,1,"Low"
"23908",1,3,144844,2,2,3,2,1,1,0,0,1,1,"Low"
"23909",2,3,205839,5,1,5,1,1,1,0,0,1,1,"Low"
"23910",2,3,113760,3,1,5,4,1,2,0,0,1,1,"Low"
"23911",1,3,138358,3,3,1,1,2,2,0,0,1,3,"Low"
"23912",1,2,216657,2,2,3,2,1,1,0,0,1,1,"Low"
"23913",1,3,278576,2,2,3,2,1,1,0,0,1,1,"Low"
"23914",1,3,174373,6,2,3,2,1,1,0,0,1,1,"High"
"23915",3,3,220019,3,4,5,5,1,2,0,0,1,1,"Low"
"23917",1,3,303867,1,2,4,2,1,1,0,0,1,1,"High"
"23918",1,3,154210,5,2,3,2,3,1,0,0,1,9,"Low"
"23920",1,3,202560,5,2,1,3,1,2,0,0,1,1,"High"
"23922",2,3,423024,3,2,3,2,1,1,0,0,1,3,"Low"
"23923",2,3,206671,6,2,3,2,1,1,0,0,1,1,"Low"
"23924",2,1,245310,5,1,4,1,1,1,0,0,1,1,"Low"
"23925",4,3,31983,3,1,1,4,1,2,0,0,2,1,"Low"
"23926",1,3,124956,1,3,2,5,2,2,0,0,1,1,"High"
"23927",1,3,118358,2,2,3,2,1,1,0,0,1,1,"High"
"23928",2,3,491421,3,1,3,5,1,1,0,0,1,1,"Low"
"23929",1,3,151580,6,2,3,2,1,1,0,0,1,1,"Low"
"23930",2,3,248990,3,1,3,1,1,1,0,0,2,3,"Low"
"23931",1,3,157425,1,3,2,5,1,2,0,0,1,1,"Low"
"23932",1,3,221650,5,2,3,2,1,1,0,0,1,2,"Low"
"23933",3,3,88055,5,2,1,2,1,1,0,0,1,1,"High"
"23934",3,3,216608,6,1,1,1,1,2,0,0,1,1,"Low"
"23935",1,3,682947,1,3,2,1,1,1,0,0,1,1,"High"
"23936",1,3,228124,2,3,1,5,2,2,0,0,1,1,"Low"
"23938",1,2,171540,5,2,3,2,1,1,0,0,1,1,"Low"
"23939",1,2,210827,1,2,4,2,1,1,7688,0,1,1,"High"
"23940",2,2,410351,2,2,2,2,1,1,0,0,1,7,"Low"
"23941",2,3,163747,1,1,6,1,1,2,0,0,1,1,"Low"
"23942",4,3,108892,3,1,3,4,1,1,0,0,2,1,"Low"
"23943",1,3,180096,6,2,3,2,1,1,0,0,1,1,"High"
"23944",3,1,153890,3,4,2,1,1,1,2009,0,1,1,"Low"
"23945",2,3,117480,3,1,3,4,1,1,0,0,1,1,"Low"
"23946",2,3,163333,5,1,5,4,1,2,0,0,1,1,"Low"
"23947",2,2,306710,2,1,3,4,1,1,0,0,1,1,"Low"
"23948",2,3,150553,5,1,6,4,3,2,0,0,2,6,"Low"
"23949",3,3,123959,2,4,1,1,1,2,0,0,1,1,"Low"
"23950",1,3,24961,6,2,7,2,1,1,0,0,1,1,"Low"
"23951",1,1,327120,5,2,3,2,1,1,0,0,1,1,"Low"
"23952",2,2,33798,2,2,3,2,1,1,0,0,1,1,"Low"
"23953",1,3,81929,7,2,4,2,1,1,0,2415,7,1,"High"
"23954",2,3,298489,5,1,3,4,1,1,0,0,1,1,"Low"
"23956",1,3,144064,2,2,3,2,1,1,0,0,1,1,"High"
"23957",1,2,195835,2,2,6,2,1,1,0,0,1,1,"Low"
"23958",2,4,184723,5,1,5,1,1,2,0,0,1,1,"High"
"23959",1,3,265086,2,2,3,2,1,1,0,0,1,1,"High"
"23960",2,3,235909,5,1,1,4,1,2,0,0,2,1,"Low"
"23961",1,3,42645,2,2,3,2,1,1,0,0,1,1,"Low"
"23962",1,1,279878,4,2,2,2,1,1,0,0,1,1,"High"
"23963",1,3,104892,4,2,2,2,1,1,0,0,1,1,"High"
"23964",2,3,137063,2,1,6,5,1,1,0,0,1,1,"Low"
"23965",1,2,58972,2,2,2,2,1,1,0,0,1,1,"Low"
"23966",1,3,126675,4,2,4,2,1,1,0,1977,5,1,"High"
"23967",2,3,286435,5,1,3,4,1,1,594,0,1,1,"Low"
"23968",1,3,191389,2,2,2,3,1,2,0,0,1,1,"High"
"23969",1,3,183241,4,2,4,3,1,2,0,0,1,1,"High"
"23970",2,3,91547,5,1,6,1,1,2,0,0,1,1,"Low"
"23971",1,3,52781,1,2,4,2,1,1,7688,0,1,1,"High"
"23972",2,3,210959,6,2,1,2,1,1,0,0,1,1,"Low"
"23973",1,3,365516,4,3,4,5,1,2,0,0,1,1,"Low"
"23974",1,3,112271,3,2,3,2,1,1,0,0,1,1,"High"
"23975",1,3,269455,2,2,3,2,1,1,0,0,1,1,"Low"
"23976",1,3,164379,1,3,6,5,2,2,0,0,1,1,"High"
"23977",2,3,109621,6,2,3,2,1,1,0,0,1,1,"Low"
"23978",1,3,104858,5,2,3,2,1,1,0,0,1,1,"High"
"23979",1,3,99270,2,3,1,4,1,2,0,0,1,1,"Low"
"23980",1,3,193524,5,2,4,2,1,1,0,0,1,1,"Low"
"23982",1,1,313946,2,2,5,2,1,1,0,0,1,1,"Low"
"23983",1,3,162358,1,1,2,1,1,2,0,0,1,1,"High"
"23984",1,3,200700,1,2,3,2,2,1,0,0,1,1,"High"
"23985",2,3,116489,5,1,6,4,1,2,0,0,1,1,"Low"
"23986",2,3,118310,6,1,4,4,1,2,0,0,2,1,"Low"
"23987",1,3,352465,5,2,2,2,1,1,15024,0,1,1,"High"
"23988",1,3,107433,1,2,2,2,1,1,0,1977,5,1,"High"
"23989",1,3,296538,2,2,6,2,1,1,0,0,1,1,"High"
"23990",1,1,195897,4,2,4,2,1,1,0,0,1,1,"Low"
"23991",1,2,216283,6,2,5,3,1,2,0,0,1,1,"High"
"23992",3,3,345780,6,3,5,1,1,1,0,0,1,1,"Low"
"23993",1,3,216685,2,2,4,3,1,2,0,0,1,1,"Low"
"23994",2,1,210945,1,1,4,1,2,2,0,0,1,1,"Low"
"23995",1,3,184321,3,2,3,2,2,1,0,1887,3,1,"High"
"23996",1,2,322691,4,2,6,2,1,1,3103,0,1,1,"High"
"23997",1,3,192712,2,3,5,5,1,2,0,0,2,1,"Low"
"23998",2,3,178272,1,1,4,1,1,2,0,0,1,1,"Low"
"23999",1,4,321333,5,2,1,2,1,1,0,0,1,1,"High"
"24000",1,2,120277,1,2,2,2,1,1,99999,0,1,1,"High"
"24001",2,3,294029,3,1,6,4,5,2,0,0,1,3,"Low"
"24002",2,3,112819,2,1,3,4,1,1,0,0,1,1,"Low"
"24003",1,3,152636,2,3,3,5,1,2,0,0,1,1,"Low"
"24005",1,3,134808,2,3,3,5,1,2,0,0,1,1,"Low"
"24006",1,3,64216,2,3,3,1,1,1,0,0,1,1,"Low"
"24007",2,1,214284,4,1,4,5,3,2,0,0,2,9,"Low"
"24008",2,3,469572,5,1,4,1,1,1,8614,0,1,1,"High"
"24009",1,2,282722,8,2,4,2,1,1,99999,0,1,1,"High"
"24010",4,3,231439,3,1,3,4,1,1,0,0,1,1,"Low"
"24011",1,2,120277,4,2,2,2,1,1,0,0,1,1,"High"
"24012",2,3,364685,3,1,7,4,1,2,0,0,1,1,"Low"
"24013",2,3,18827,5,1,3,1,1,1,0,0,1,1,"Low"
"24014",2,3,169129,5,1,4,1,1,1,0,0,1,1,"Low"
"24015",2,3,202051,1,2,2,2,1,1,0,0,1,1,"High"
"24017",2,3,574271,2,1,3,4,1,1,0,0,1,1,"Low"
"24018",3,1,29276,3,4,5,6,1,2,0,0,2,1,"Low"
"24019",1,2,104501,5,2,7,2,1,1,0,0,1,1,"High"
"24020",4,3,394176,3,1,3,4,1,1,0,0,2,1,"Low"
"24021",2,3,85625,2,1,5,4,1,1,0,0,2,1,"Low"
"24022",1,3,340723,8,1,4,1,1,2,0,0,1,1,"Low"
"24023",2,3,149342,1,1,6,1,1,2,0,0,1,1,"Low"
"24024",1,3,73715,5,2,3,2,1,1,0,0,1,1,"High"
"24025",1,3,143083,6,2,1,3,1,2,0,0,2,1,"Low"
"24026",1,1,290660,6,3,2,1,1,1,8614,0,1,1,"High"
"24027",1,1,98738,2,2,3,2,1,1,0,0,1,1,"High"
"24028",3,3,149912,4,1,1,1,1,2,0,0,1,1,"Low"
"24029",1,3,309033,6,2,4,3,1,2,15024,0,1,1,"High"
"24030",1,2,96129,3,2,3,2,1,1,0,0,1,1,"Low"
"24031",1,3,216096,5,3,2,5,1,2,0,0,1,3,"Low"
"24032",1,3,171091,2,2,3,2,1,1,0,0,1,1,"High"
"24033",2,2,79303,6,2,3,2,1,1,0,0,1,1,"Low"
"24034",2,1,182380,2,1,3,4,1,1,0,0,1,1,"Low"
"24035",1,3,36271,1,2,6,2,1,1,0,0,1,1,"High"
"24036",1,3,118197,5,2,3,2,1,1,0,0,1,1,"Low"
"24037",1,3,269652,5,2,3,2,1,1,4386,0,1,1,"High"
"24038",1,1,193815,5,2,7,2,1,1,0,0,1,1,"High"
"24039",2,3,141957,6,2,7,2,1,1,0,1887,9,1,"High"
"24040",2,3,222637,3,1,3,1,1,1,0,0,1,3,"Low"
"24041",2,3,118230,5,1,1,4,1,2,0,0,1,1,"Low"
"24042",1,3,174040,5,3,4,5,1,1,0,0,1,1,"Low"
"24043",3,1,105748,2,2,3,2,1,1,0,0,1,1,"Low"
"24044",3,2,82628,2,1,2,1,1,1,2964,0,2,1,"Low"
"24045",1,3,205100,5,3,6,1,1,2,0,0,1,1,"High"
"24046",1,3,107916,2,2,3,2,1,1,0,2002,3,1,"Low"
"24047",1,3,130620,3,3,3,5,5,2,0,0,1,3,"Low"
"24049",1,2,235646,4,2,4,2,1,1,0,0,1,1,"High"
"24050",1,3,53277,4,2,2,2,1,1,0,0,1,1,"High"
"24051",2,3,456460,6,2,1,3,1,2,0,0,1,1,"Low"
"24052",2,3,293091,2,1,6,4,1,1,0,0,1,1,"Low"
"24053",3,3,210935,2,2,5,2,1,1,0,0,2,1,"Low"
"24056",1,2,233533,1,3,3,1,1,1,0,0,1,1,"Low"
"24057",2,3,95647,1,1,4,4,3,1,0,0,1,1,"Low"
"24058",1,3,199763,5,3,3,1,1,2,0,0,1,1,"Low"
"24059",4,3,74539,3,1,6,1,1,1,0,0,2,1,"Low"
"24060",2,3,84610,5,1,5,4,1,2,0,0,1,1,"Low"
"24061",3,2,96930,6,2,6,2,1,1,0,0,1,1,"High"
"24062",1,3,115602,2,2,5,3,2,2,0,0,1,1,"Low"
"24063",2,3,237341,5,2,4,3,1,2,0,0,1,1,"High"
"24064",5,3,143800,3,2,3,2,1,1,0,0,1,1,"High"
"24065",1,2,163921,2,2,6,2,1,1,0,0,1,1,"High"
"24066",1,3,68273,1,2,6,2,1,1,0,0,1,1,"High"
"24067",2,3,113163,5,1,1,4,1,1,0,0,1,1,"Low"
"24068",1,2,478829,8,2,4,2,1,1,99999,0,1,1,"High"
"24069",2,3,345705,5,2,2,6,1,1,0,0,1,1,"Low"
"24070",2,3,385077,2,1,3,4,1,1,2907,0,1,1,"Low"
"24071",1,3,192286,5,3,1,1,3,2,0,0,1,1,"Low"
"24072",1,1,236391,2,2,3,2,1,1,0,0,1,1,"High"
"24073",1,3,106679,2,2,3,2,1,1,0,0,1,1,"High"
"24075",1,1,46094,1,3,3,1,1,1,0,0,1,1,"Low"
"24076",2,3,194940,1,2,2,2,1,1,0,0,1,1,"Low"
"24077",1,3,341643,1,1,6,1,1,1,0,0,1,1,"Low"
"24078",2,3,210474,5,1,5,4,1,2,0,0,1,1,"Low"
"24079",2,3,76313,5,2,3,2,4,1,0,0,1,1,"Low"
"24080",1,3,115858,2,3,1,4,1,2,0,0,1,1,"Low"
"24081",1,3,55191,5,1,1,1,2,2,0,0,1,1,"Low"
"24082",3,2,364862,2,4,5,1,1,2,0,0,1,1,"Low"
"24083",1,3,334787,2,2,5,2,1,1,0,0,1,1,"Low"
"24084",1,3,205733,2,1,1,1,1,2,0,0,1,1,"Low"
"24086",2,3,333677,1,1,2,4,1,1,2463,0,1,1,"Low"
"24087",2,3,208591,2,1,3,4,1,1,0,0,1,1,"Low"
"24088",1,3,341204,5,3,2,5,1,2,1831,0,1,1,"Low"
"24089",1,2,115422,2,2,3,2,1,1,0,0,1,1,"Low"
"24090",1,2,111319,6,2,6,2,1,1,0,1887,7,1,"High"
"24091",1,3,816750,2,2,3,2,1,1,0,2051,3,1,"Low"
"24092",2,3,167835,1,1,2,1,1,2,3325,0,1,1,"Low"
"24093",2,3,92262,1,2,6,2,1,1,0,0,1,1,"Low"
"24094",1,3,91964,1,1,2,1,1,1,0,0,1,1,"Low"
"24095",1,3,107682,2,3,1,5,1,2,0,0,1,1,"Low"
"24096",1,1,135388,2,2,3,2,1,1,5013,0,1,1,"Low"
"24097",1,2,597843,4,1,4,1,1,2,0,0,1,8,"Low"
"24098",2,3,389942,2,1,6,1,1,1,0,0,1,1,"Low"
"24099",2,3,442274,3,1,1,5,1,1,0,0,1,1,"Low"
"24100",2,3,595461,3,1,3,1,1,1,0,0,1,3,"Low"
"24101",1,3,284329,6,2,4,2,1,1,15024,0,1,1,"High"
"24102",1,2,127894,8,2,4,2,1,1,0,0,1,1,"High"
"24103",1,3,196899,1,1,3,1,3,2,0,0,1,3,"Low"
"24104",1,3,212534,2,2,3,2,1,1,0,0,1,1,"Low"
"24105",5,3,71209,2,2,3,2,1,1,0,0,1,1,"High"
"24106",1,3,237943,1,2,2,2,1,1,99999,0,1,1,"High"
"24107",1,3,190759,3,2,3,2,1,1,0,0,1,1,"Low"
"24108",1,3,100313,2,2,2,2,1,1,0,1887,3,1,"High"
"24109",1,3,344624,1,3,2,1,1,1,0,0,1,1,"High"
"24111",2,3,87497,3,1,3,6,1,1,0,0,2,1,"Low"
"24112",2,3,236907,5,1,3,4,1,1,0,0,2,1,"Low"
"24113",1,3,169639,6,4,2,5,1,2,0,0,1,1,"Low"
"24114",1,3,105803,2,2,3,2,1,1,3103,0,1,1,"High"
"24115",1,3,149507,3,2,3,2,1,1,0,0,1,1,"Low"
"24116",4,3,294387,3,1,3,1,1,1,0,0,1,1,"Low"
"24117",2,3,161708,5,1,6,4,1,2,0,0,1,1,"Low"
"24118",2,3,282389,2,1,3,1,1,1,0,0,1,1,"Low"
"24119",2,3,64940,5,1,5,4,1,2,0,0,1,1,"Low"
"24120",1,3,195727,1,2,2,2,1,1,0,0,1,1,"Low"
"24121",1,1,37931,2,2,7,2,1,1,0,0,1,1,"High"
"24122",2,3,170720,2,1,6,4,1,1,0,0,2,1,"Low"
"24123",1,3,152958,1,2,2,2,1,1,7298,0,1,1,"High"
"24124",2,3,312372,2,2,2,2,2,1,15024,0,1,1,"High"
"24125",1,3,39581,5,3,1,1,2,2,0,0,2,8,"Low"
"24126",1,3,206862,4,2,2,2,1,1,0,0,1,1,"High"
"24127",1,3,216934,1,3,1,1,1,1,0,0,1,7,"Low"
"24128",2,3,143062,5,1,3,4,1,1,0,0,1,1,"Low"
"24129",1,3,242391,1,2,2,2,1,1,0,0,1,1,"High"
"24130",2,3,165030,5,1,2,1,1,2,0,0,1,1,"Low"
"24131",1,3,199251,5,2,5,3,1,2,0,0,1,1,"Low"
"24132",1,2,353012,7,2,4,2,1,1,0,1902,5,1,"High"
"24133",3,3,174491,2,2,3,2,1,1,0,0,1,1,"Low"
"24135",1,3,203138,1,2,1,3,1,2,0,0,1,1,"High"
"24136",2,3,220220,3,1,3,4,1,1,0,0,1,1,"Low"
"24137",1,4,305850,8,2,2,2,1,1,15024,0,1,1,"High"
"24138",1,1,273402,3,2,3,2,1,1,0,1902,3,1,"Low"
"24139",1,3,201344,5,4,3,5,1,2,0,0,1,1,"Low"
"24140",1,2,218676,4,2,2,2,1,1,0,0,1,1,"Low"
"24141",1,2,141807,1,2,2,2,1,1,0,0,1,1,"High"
"24142",1,1,222434,6,2,7,2,1,1,0,0,1,1,"Low"
"24143",1,3,266860,5,2,6,2,1,1,0,0,1,1,"High"
"24144",1,3,34113,2,1,2,1,4,1,6849,0,1,1,"Low"
"24145",1,3,159549,1,2,6,2,1,1,0,0,1,1,"Low"
"24146",2,3,195248,5,1,6,4,5,2,0,0,2,1,"Low"
"24147",1,3,109413,2,1,6,1,1,1,0,0,1,1,"Low"
"24148",3,3,195343,7,3,4,5,1,1,15020,0,1,1,"High"
"24149",1,3,185291,3,2,3,2,1,1,0,0,1,1,"High"
"24151",1,2,114366,1,2,4,2,1,1,0,0,1,1,"Low"
"24152",2,3,169631,2,3,1,4,1,2,0,0,1,1,"Low"
"24153",2,3,163870,3,2,5,2,1,1,3908,0,1,1,"Low"
"24154",1,3,312232,2,3,3,1,1,1,0,0,1,1,"Low"
"24155",1,3,229737,1,2,6,2,1,1,0,0,1,4,"High"
"24157",1,3,161637,7,2,4,2,3,1,0,1902,3,9,"High"
"24158",1,3,106014,5,3,3,1,1,1,0,0,1,1,"Low"
"24159",2,3,25265,6,1,3,1,1,1,0,0,1,1,"Low"
"24160",2,3,71860,2,2,3,2,1,1,0,0,1,1,"Low"
"24161",1,2,94113,4,2,2,2,1,1,0,0,1,1,"High"
"24162",1,2,208003,2,2,6,2,1,1,0,0,1,1,"Low"
"24163",2,3,113550,2,1,1,4,1,2,0,0,1,1,"Low"
"24164",1,3,83046,1,1,2,1,1,1,0,0,1,1,"Low"
"24165",1,2,277488,8,2,4,2,1,1,15024,0,1,1,"High"
"24166",2,3,205830,2,1,5,4,1,2,0,0,1,8,"Low"
"24167",1,3,273575,1,2,3,2,1,1,15024,0,1,1,"High"
"24168",2,3,245147,5,1,3,4,2,1,0,0,1,1,"Low"
"24169",1,3,274720,2,2,3,2,2,1,0,0,1,1,"Low"
"24170",1,2,163047,1,3,4,1,1,2,0,0,1,1,"Low"
"24171",1,1,47902,1,2,1,2,1,1,0,0,1,1,"High"
"24172",1,3,128798,1,2,7,2,1,1,0,0,1,1,"High"
"24173",3,3,154205,2,4,1,1,1,2,0,0,2,1,"Low"
"24174",2,3,176683,6,2,5,2,1,1,0,0,1,1,"Low"
"24175",2,2,104737,2,2,3,2,1,1,0,0,1,1,"Low"
"24176",1,3,349340,3,2,3,2,3,1,0,0,1,4,"Low"
"24177",1,1,218249,5,3,4,5,2,2,0,0,1,1,"Low"
"24178",1,3,281540,5,2,7,2,1,1,0,0,1,1,"Low"
"24179",1,4,112847,1,2,4,2,3,1,0,0,1,1,"Low"
"24180",2,1,126613,1,1,4,4,1,2,0,0,2,1,"Low"
"24181",1,2,145419,4,2,6,2,1,1,7688,0,1,1,"High"
"24182",1,2,34572,2,3,3,1,1,1,0,0,1,1,"Low"
"24183",2,3,104045,1,1,2,1,1,2,0,0,1,1,"Low"
"24185",1,3,359001,6,2,4,2,1,1,0,0,1,1,"Low"
"24186",1,3,105273,1,4,3,5,2,2,6497,0,1,1,"Low"
"24187",1,3,201122,5,2,2,2,1,1,0,0,1,1,"High"
"24188",1,3,160035,2,2,3,2,1,1,0,0,1,1,"Low"
"24189",1,3,167886,5,2,6,2,1,1,0,0,1,1,"High"
"24190",4,3,32059,3,1,3,4,1,1,0,0,1,1,"Low"
"24191",1,2,200453,4,2,6,2,1,1,0,0,1,1,"Low"
"24192",1,2,403072,5,2,3,2,1,1,0,0,1,1,"High"
"24193",1,3,37210,2,1,1,4,1,1,0,0,1,1,"Low"
"24194",1,3,199416,1,2,4,2,1,1,0,0,1,1,"Low"
"24195",2,3,413227,1,1,5,1,1,1,0,0,1,1,"Low"
"24197",1,3,226902,1,2,7,2,1,1,0,0,1,1,"High"
"24198",1,3,195189,5,3,5,5,2,2,0,0,1,1,"Low"
"24199",1,3,116608,2,3,2,1,1,2,0,0,1,1,"Low"
"24200",1,3,99131,4,4,2,1,1,2,0,0,1,1,"High"
"24201",1,3,553405,1,2,6,2,1,1,99999,0,1,1,"High"
"24202",1,1,186117,2,2,7,2,1,1,0,0,1,1,"High"
"24203",2,1,67053,2,1,5,1,3,1,0,0,1,6,"Low"
"24204",1,3,347960,8,1,4,1,1,2,14084,0,1,1,"High"
"24205",1,3,325374,5,1,1,1,1,1,0,0,1,1,"Low"
"24206",3,3,130413,1,4,2,1,1,2,2346,0,2,1,"Low"
"24207",1,3,111949,2,2,5,3,1,2,0,0,1,1,"Low"
"24208",1,3,278557,6,2,3,2,1,1,0,1628,15,1,"Low"
"24209",2,3,194905,5,1,5,4,1,2,0,0,1,1,"Low"
"24210",1,1,195453,6,2,2,2,1,1,0,0,1,1,"High"
"24211",1,3,282549,2,2,3,2,2,1,3137,0,1,1,"Low"
"24212",3,3,316119,5,4,4,1,1,2,0,0,1,1,"Low"
"24213",1,1,252939,6,1,4,5,2,2,5455,0,1,1,"Low"
"24215",2,3,316043,3,1,5,4,2,1,594,0,2,1,"Low"
"24216",1,4,319733,2,2,3,2,1,1,0,0,1,1,"Low"
"24217",2,1,99199,4,1,3,4,1,1,0,0,2,1,"Low"
"24218",2,3,204600,2,3,7,6,1,1,0,0,1,1,"Low"
"24219",1,3,173307,3,2,3,2,1,1,0,0,1,1,"Low"
"24220",1,2,34446,2,2,3,2,1,1,0,0,1,1,"Low"
"24221",1,2,237293,8,2,4,3,1,2,15024,0,1,1,"High"
"24222",1,3,175642,5,1,3,1,1,2,0,0,1,1,"Low"
"24223",1,3,203735,2,3,2,5,1,2,0,0,1,1,"Low"
"24224",1,1,171589,6,2,3,2,1,1,7688,0,1,1,"High"
"24225",2,3,197967,2,2,6,2,1,1,0,0,1,1,"Low"
"24226",2,3,413297,6,1,6,1,1,1,0,0,1,3,"Low"
"24227",1,3,240841,4,1,4,1,1,2,0,0,1,1,"Low"
"24228",2,3,152189,6,1,5,1,1,1,0,0,1,1,"Low"
"24229",1,1,85874,2,3,1,5,1,2,0,0,1,1,"Low"
"24230",1,2,176814,7,2,4,2,1,1,15024,0,1,1,"High"
"24231",1,1,133336,4,2,4,2,1,1,15024,0,1,1,"High"
"24232",2,3,362623,2,1,3,4,1,1,0,0,1,1,"Low"
"24234",2,3,30912,2,2,1,2,1,1,0,0,1,1,"Low"
"24235",2,3,35448,5,1,5,5,1,2,0,0,2,1,"Low"
"24236",1,3,173248,2,2,5,2,2,1,0,0,1,1,"Low"
"24237",1,3,49626,6,2,7,2,1,1,0,0,1,1,"Low"
"24238",2,3,102723,5,1,1,4,1,2,0,0,1,1,"Low"
"24240",1,3,168322,3,2,3,2,1,1,0,0,1,1,"Low"
"24241",3,3,131117,3,3,7,5,1,2,0,0,1,8,"Low"
"24243",2,3,110138,2,1,5,1,1,1,0,0,1,1,"Low"
"24244",2,3,107452,2,1,3,6,1,1,0,0,1,1,"Low"
"24245",1,3,160594,5,1,5,4,1,1,0,0,1,1,"Low"
"24246",1,1,186784,1,2,4,3,1,2,5013,0,1,1,"Low"
"24247",3,1,334666,2,4,1,1,1,2,0,0,2,1,"Low"
"24249",1,3,104272,3,2,3,2,1,1,0,0,1,1,"Low"
"24250",1,3,19491,5,1,3,1,1,1,0,0,1,1,"Low"
"24251",1,3,128715,1,2,2,2,1,1,0,0,1,1,"High"
"24252",1,3,128063,2,3,5,5,1,2,0,0,1,1,"Low"
"24253",2,2,37023,5,2,3,2,1,1,0,0,1,1,"Low"
"24254",1,3,68748,5,2,6,2,1,1,0,0,1,1,"Low"
"24255",3,3,140576,3,2,3,2,1,1,0,0,1,1,"Low"
"24256",1,1,327435,2,3,3,5,1,2,0,0,1,1,"Low"
"24257",1,3,202729,2,2,3,2,1,1,0,0,1,1,"High"
"24258",1,3,277471,6,2,7,2,1,1,0,0,1,1,"High"
"24259",1,3,189670,2,2,3,3,1,2,0,0,1,1,"Low"
"24260",5,3,204908,3,2,3,2,1,1,0,0,1,1,"Low"
"24261",1,3,171841,1,2,6,2,1,1,0,0,1,1,"High"
"24262",1,3,78247,5,2,2,2,1,1,0,0,1,1,"Low"
"24263",2,3,68895,2,1,1,1,1,1,0,0,1,3,"Low"
"24264",2,3,56658,2,2,3,2,4,1,0,0,1,1,"Low"
"24265",1,1,259216,3,3,5,1,1,2,0,0,1,1,"Low"
"24266",1,1,270278,2,3,1,5,1,2,0,0,2,3,"Low"
"24267",1,3,238806,3,2,3,2,1,1,0,0,1,1,"Low"
"24268",1,3,111128,5,3,2,1,1,1,0,0,1,1,"High"
"24269",2,3,119429,2,1,3,1,2,1,0,0,1,1,"Low"
"24270",2,3,73037,3,1,3,5,1,1,0,0,1,1,"Low"
"24271",5,2,84409,7,2,4,2,1,1,0,0,1,1,"High"
"24272",3,2,274451,3,2,3,2,1,1,0,0,2,1,"High"
"24273",1,3,246439,5,2,3,2,1,1,7298,0,1,1,"High"
"24274",2,3,124242,6,1,5,4,1,2,0,0,1,1,"Low"
"24275",3,2,123393,2,2,3,2,1,1,6418,0,1,1,"High"
"24276",2,3,159732,2,4,3,1,1,1,0,0,1,1,"Low"
"24277",2,3,161415,5,1,3,1,1,1,0,0,1,1,"Low"
"24278",1,3,157568,2,2,3,2,1,1,0,0,1,1,"Low"
"24279",1,3,168030,2,3,5,5,1,2,0,0,1,1,"Low"
"24280",1,1,349910,1,2,2,2,1,1,10605,0,1,1,"High"
"24281",3,2,130329,3,2,3,2,1,1,0,0,1,1,"Low"
"24282",1,1,56964,7,2,4,3,1,2,0,0,1,1,"High"
"24283",2,3,370509,1,2,2,2,1,1,0,0,1,5,"High"
"24284",2,3,106306,5,3,5,4,1,2,0,0,1,1,"Low"
"24285",1,2,56480,2,2,2,2,1,1,0,0,2,1,"Low"
"24286",1,3,115932,5,2,2,2,1,1,99999,0,1,1,"High"
"24287",1,3,154580,3,2,5,2,2,1,2580,0,1,1,"Low"
"24288",2,3,404421,5,1,3,1,2,1,0,0,1,1,"Low"
"24289",1,3,194901,2,1,3,1,1,1,0,0,1,1,"Low"
"24290",1,1,164790,5,3,1,1,2,1,0,0,1,1,"High"
"24291",3,4,94242,5,4,7,1,1,2,0,0,2,1,"Low"
"24292",3,2,365020,2,2,6,2,1,1,0,0,1,1,"Low"
"24293",2,3,160512,2,3,1,4,1,2,0,0,1,1,"Low"
"24294",1,3,170331,1,2,4,2,1,1,0,0,1,1,"Low"
"24295",2,3,101266,2,2,7,2,1,1,0,0,1,1,"Low"
"24296",1,3,100252,1,3,5,1,3,1,99999,0,1,1,"High"
"24297",1,3,217718,3,3,5,5,2,2,0,0,1,3,"Low"
"24298",1,3,170154,6,3,2,5,1,2,25236,0,1,1,"High"
"24299",1,3,105281,2,4,6,1,1,2,0,1974,3,1,"Low"
"24301",1,1,283917,6,2,4,2,1,1,0,0,1,1,"High"
"24302",1,3,39530,2,3,1,1,1,2,0,0,1,1,"Low"
"24303",3,2,212185,3,2,3,2,1,1,0,0,1,1,"Low"
"24304",2,2,90752,1,1,6,1,1,2,0,0,1,1,"Low"
"24305",1,3,202450,2,2,3,2,1,1,0,1573,3,1,"Low"
"24306",1,3,168138,6,3,6,1,1,1,2597,0,1,1,"Low"
"24307",1,3,159755,1,2,2,2,1,1,7688,0,1,1,"High"
"24308",1,3,191765,2,1,1,6,2,2,0,2339,3,3,"Low"
"24310",1,3,340880,8,2,4,2,1,1,0,0,1,1,"High"
"24311",1,2,113211,2,2,2,3,1,2,0,0,1,1,"Low"
"24312",1,3,134509,5,1,3,5,2,2,0,0,1,1,"Low"
"24313",2,1,147280,2,1,5,6,5,1,0,0,1,1,"Low"
"24314",1,3,145441,1,2,4,2,1,1,0,0,1,1,"High"
"24315",3,3,398001,2,4,1,1,1,2,0,0,2,1,"Low"
"24316",1,3,31588,1,2,4,2,1,1,0,0,1,1,"High"
"24317",1,3,189975,5,2,3,2,1,1,0,1902,4,1,"High"
"24318",1,1,231495,7,2,2,2,1,1,7688,0,1,1,"High"
"24320",1,3,186916,4,2,2,2,1,1,0,0,1,1,"High"
