"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"24550",1,3,168283,5,2,3,2,1,1,0,0,1,1,2
"24551",2,3,339372,1,1,1,1,1,1,0,1408,3,1,1
"24552",1,3,193672,2,2,3,2,1,1,0,0,1,1,1
"24553",1,1,143865,3,4,5,1,1,2,0,0,2,1,1
"24554",2,3,209317,2,1,3,1,1,1,0,0,1,3,1
"24555",1,1,204461,4,2,4,2,1,1,0,0,1,1,2
"24556",1,3,137088,2,2,3,6,4,1,0,0,1,1,1
"24557",1,3,149102,1,2,2,2,1,1,0,0,1,1,2
"24558",1,3,182855,3,3,1,5,1,2,0,0,1,1,1
"24559",1,3,572751,3,2,3,2,1,1,0,0,1,3,1
"24560",4,3,83451,2,1,5,4,1,2,0,0,1,1,1
"24561",3,3,98116,1,4,6,1,1,1,0,0,1,1,2
"24562",1,3,119225,6,2,4,2,1,1,0,0,1,1,1
"24563",2,3,134888,1,1,7,4,1,2,0,0,1,1,1
"24564",2,3,745817,5,1,7,4,1,2,0,0,2,1,1
"24565",1,3,88368,2,1,6,1,1,2,0,0,1,1,1
"24566",1,1,122066,4,2,4,2,1,1,0,0,1,1,2
"24567",2,3,363219,5,1,5,1,1,2,0,0,2,1,1
"24568",1,3,84402,1,3,4,1,1,1,0,0,1,1,2
"24569",1,3,34626,5,3,2,1,1,2,0,1980,3,1,1
"24570",1,3,150042,2,2,2,3,1,2,0,0,1,1,2
"24571",1,3,48014,1,3,2,1,1,2,0,0,1,1,1
"24572",2,1,177398,4,2,4,3,1,2,0,0,1,1,2
"24574",1,3,422933,1,1,5,1,1,1,0,0,1,1,1
"24575",2,3,131088,5,2,2,2,1,1,0,0,1,1,1
"24576",2,3,178255,5,1,1,1,1,2,0,0,1,8,1
"24577",1,2,129311,5,2,2,2,1,1,0,0,1,1,2
"24578",1,3,473171,2,2,3,2,1,1,0,0,1,1,1
"24579",1,3,236985,2,2,3,2,2,1,0,0,1,1,1
"24582",1,3,207568,3,1,5,4,1,1,0,0,1,1,1
"24583",2,3,85708,2,2,1,2,1,1,0,0,1,1,1
"24584",1,3,98765,2,1,3,5,1,2,0,0,1,4,1
"24585",2,3,192283,5,1,5,6,1,2,0,0,2,1,1
"24586",2,1,271012,3,1,5,4,2,2,0,0,1,1,1
"24587",1,3,189265,1,1,2,1,1,2,0,0,1,1,1
"24588",4,3,321880,3,1,5,4,2,1,0,0,2,1,1
"24589",1,3,177465,2,3,6,5,1,2,0,0,2,1,1
"24590",2,3,127647,5,3,1,5,1,2,0,0,1,1,1
"24591",1,1,119033,2,2,3,2,1,1,0,0,1,1,2
"24592",1,3,289748,1,1,2,1,1,2,4650,0,1,1,1
"24594",1,3,284531,1,1,6,1,1,2,0,0,1,1,1
"24595",2,3,251120,3,1,3,1,1,1,0,0,1,1,1
"24596",2,3,113870,2,1,1,1,1,1,0,0,1,1,1
"24597",3,5,170114,6,2,3,2,1,1,0,0,1,1,1
"24598",1,1,121124,1,2,7,2,1,1,15024,0,1,1,2
"24599",1,3,328199,6,1,7,1,1,2,0,0,1,1,1
"24600",2,3,206307,2,2,3,2,1,1,0,0,1,1,2
"24601",1,2,236021,1,2,4,2,1,1,15024,0,1,1,2
"24602",1,4,170603,5,2,1,2,1,1,0,0,1,1,2
"24603",1,3,74275,5,2,6,2,1,1,7298,0,1,1,2
"24604",1,2,112271,1,2,2,2,1,1,0,0,1,1,2
"24605",2,3,118306,2,1,3,4,1,1,0,0,2,1,1
"24606",1,3,126754,1,1,2,1,1,1,0,0,1,1,2
"24608",1,3,205359,3,2,1,3,1,2,0,0,1,1,1
"24609",2,3,398662,2,1,3,4,1,1,0,0,1,1,1
"24610",1,3,202498,3,2,3,2,1,1,0,0,1,8,1
"24611",1,3,105650,2,2,2,3,1,2,0,0,1,1,2
"24612",1,3,191204,6,1,2,4,1,2,0,0,1,1,1
"24613",2,3,56582,2,1,3,1,1,1,0,0,1,1,1
"24614",1,1,51579,5,2,7,2,1,1,0,0,1,1,1
"24615",1,2,152030,5,2,6,3,1,2,0,0,2,1,2
"24616",1,3,227310,5,3,1,5,2,2,0,0,1,1,1
"24617",1,3,55854,1,2,4,2,1,1,0,0,1,1,2
"24618",1,1,28996,2,2,3,2,1,1,0,0,1,1,1
"24619",1,3,160634,1,2,3,2,1,1,0,0,1,1,1
"24620",1,3,222450,3,3,5,6,1,1,0,0,1,8,1
"24621",1,2,180419,2,2,3,2,1,1,0,0,1,1,1
"24622",3,3,116084,2,2,3,2,1,1,2635,0,1,1,1
"24623",4,3,202521,3,1,5,4,1,1,0,0,2,1,1
"24624",2,3,186014,5,1,1,4,1,2,0,0,2,1,1
"24625",1,3,88368,5,3,1,5,1,2,914,0,1,1,1
"24626",1,1,190044,1,2,2,2,1,1,15024,0,1,1,2
"24627",1,2,35330,2,2,5,2,1,1,0,0,1,1,1
"24628",1,4,84848,5,1,3,5,1,2,0,0,1,1,1
"24629",1,2,176280,2,3,5,1,1,1,0,0,1,1,1
"24630",1,3,145271,1,2,3,2,3,1,0,0,1,1,1
"24631",1,1,108320,1,2,7,2,1,1,0,0,1,1,2
"24632",1,1,106377,7,2,4,2,1,1,0,0,1,1,2
"24633",2,3,258730,2,3,5,4,1,2,0,0,1,2,1
"24634",1,3,58305,6,2,3,2,1,1,0,0,1,1,1
"24635",1,3,341672,6,2,7,2,3,1,0,0,1,6,1
"24636",1,3,176648,2,3,1,1,2,1,0,0,1,1,1
"24638",2,3,481175,5,1,2,4,5,1,0,0,2,8,1
"24639",1,3,187454,2,2,6,2,1,1,99999,0,1,1,2
"24640",4,3,25837,2,1,5,1,1,1,0,0,2,1,1
"24641",2,3,385077,3,1,3,4,1,1,0,0,1,1,1
"24642",1,3,68985,4,2,6,2,1,1,0,0,1,1,2
"24643",2,3,181572,5,1,1,4,1,1,0,0,1,1,1
"24644",1,3,23698,2,2,3,2,1,1,0,0,1,1,2
"24646",2,3,162298,2,1,3,4,1,1,0,0,1,1,1
"24647",1,3,144608,2,2,3,2,1,1,0,0,1,1,1
"24648",2,3,250630,5,1,6,1,1,2,0,0,2,1,1
"24649",1,3,150441,5,3,1,1,1,2,0,0,1,1,1
"24650",1,3,189251,7,3,4,5,1,2,0,0,1,1,1
"24651",3,3,260082,3,2,3,2,1,1,0,0,1,8,1
"24652",1,3,139126,5,2,7,2,1,1,0,0,1,1,2
"24653",2,3,50132,5,3,6,1,1,1,0,0,1,1,1
"24654",1,2,167691,5,1,5,5,1,2,0,0,1,1,1
"24655",1,3,77820,5,2,3,2,1,1,0,0,1,1,2
"24656",2,3,156513,2,1,3,4,2,1,0,0,1,1,1
"24657",1,3,248059,2,2,3,2,1,1,3464,0,1,1,1
"24658",2,3,283092,3,1,3,1,2,1,0,0,1,3,1
"24659",2,3,175883,2,1,1,4,1,2,0,0,1,1,1
"24660",3,3,232308,1,2,2,2,1,1,0,0,1,1,2
"24661",2,3,269991,2,1,5,4,1,1,0,0,1,3,1
"24662",2,3,305446,2,1,5,4,1,1,0,0,1,1,1
"24664",1,3,78707,2,1,1,4,1,2,0,0,1,1,1
"24665",2,3,351802,2,1,3,4,1,1,0,0,1,1,1
"24666",1,1,196529,4,2,4,3,1,2,0,0,1,1,2
"24667",1,2,175769,2,2,6,2,1,1,0,0,1,1,2
"24668",4,3,153021,3,1,6,4,1,2,0,0,2,1,1
"24669",1,1,331902,5,3,1,5,1,2,0,0,1,1,1
"24670",1,3,279461,5,2,3,2,1,1,0,0,1,1,2
"24671",1,3,145704,2,2,4,3,1,2,3942,0,1,1,1
"24672",2,1,205499,7,1,4,1,1,1,0,0,1,1,1
"24673",2,3,293926,2,2,3,2,1,1,0,1740,12,1,1
"24674",2,2,69132,8,3,4,1,1,1,99999,0,1,1,2
"24675",2,3,113099,2,3,3,1,2,1,0,0,1,1,1
"24676",1,2,206947,6,4,2,1,1,2,0,0,1,1,1
"24677",2,1,159782,4,2,4,3,1,2,0,0,1,1,2
"24678",2,3,410543,2,1,1,1,1,2,0,0,1,1,1
"24679",1,3,34446,5,2,3,2,1,1,0,0,1,1,1
"24680",1,3,209101,8,2,4,2,1,1,0,0,2,1,2
"24681",1,4,95902,6,2,4,3,2,2,0,0,1,1,1
"24682",1,2,214323,3,2,3,2,1,1,0,0,1,1,1
"24683",1,3,236323,2,3,3,5,1,2,0,0,1,1,1
"24684",1,4,201127,5,2,4,2,1,1,0,0,1,1,2
"24685",1,3,142886,1,4,2,5,1,2,0,0,1,1,1
"24686",1,3,77313,5,3,1,5,1,2,0,0,1,1,1
"24688",1,3,187098,2,3,1,5,1,2,0,0,1,1,1
"24689",2,3,196857,5,1,6,4,1,2,0,0,2,1,1
"24690",1,1,155314,2,2,1,3,1,2,0,0,1,1,2
"24691",3,2,203289,5,2,3,2,1,1,0,0,1,1,1
"24692",1,3,117059,6,2,3,2,4,1,0,0,1,1,1
"24693",1,3,178587,5,3,4,5,1,2,0,0,1,1,1
"24694",2,3,82393,3,1,3,4,3,1,0,0,1,6,1
"24697",1,3,72896,3,2,3,2,1,1,0,0,1,1,1
"24698",1,3,134886,2,1,6,4,1,2,0,0,2,1,1
"24699",1,3,223212,3,2,3,2,1,1,0,0,1,3,1
"24700",1,2,174752,2,3,3,1,1,1,0,0,1,1,1
"24701",2,3,230563,2,1,1,4,1,2,0,0,1,1,1
"24702",1,1,353824,2,2,7,2,1,1,0,0,1,1,2
"24703",2,3,117363,5,1,1,1,1,2,0,0,1,1,1
"24704",2,3,285367,2,3,5,1,1,1,0,0,1,1,1
"24706",1,3,198170,6,2,6,2,1,1,0,0,1,1,1
"24707",1,3,38948,2,2,3,2,1,1,0,0,1,1,1
"24708",1,3,188515,5,3,1,5,1,2,0,0,1,1,1
"24709",1,2,177810,1,2,3,2,1,1,0,0,1,1,1
"24710",1,3,188432,2,2,3,2,1,1,3103,0,1,1,2
"24711",1,3,178506,5,1,1,5,2,2,0,0,1,1,1
"24712",1,2,129298,2,2,5,2,1,1,0,0,1,1,1
"24713",2,3,165315,2,3,6,5,1,2,0,0,1,1,1
"24714",3,3,117236,1,2,2,2,1,1,20051,0,1,1,2
"24716",2,3,63434,3,1,3,4,1,2,0,0,1,1,1
"24717",1,2,140854,2,1,3,1,1,1,0,0,1,1,1
"24718",2,3,133043,2,3,1,5,1,2,0,0,1,1,1
"24719",1,3,113176,2,3,6,1,1,2,2597,0,1,1,1
"24720",1,3,259301,5,2,3,2,1,1,0,0,1,1,1
"24721",2,3,196643,2,1,3,4,1,1,0,0,1,1,1
"24722",1,2,364365,1,1,6,1,1,2,0,0,1,1,1
"24723",1,3,269318,1,2,2,2,1,1,0,0,1,1,2
"24724",1,3,108454,5,2,2,2,1,1,0,0,1,1,1
"24725",1,3,171637,5,1,1,4,1,2,0,0,1,1,1
"24726",2,3,183589,5,1,3,4,1,1,0,0,2,1,1
"24727",2,3,107801,2,1,1,4,1,2,0,0,1,1,1
"24728",1,3,179877,5,2,3,2,1,1,0,0,1,1,2
"24729",1,3,168981,2,1,1,6,1,2,0,0,1,1,1
"24730",1,3,120590,2,2,3,2,1,1,0,0,1,1,2
"24731",1,3,310773,5,3,6,5,1,2,0,0,1,3,1
"24732",2,3,197050,5,1,5,4,1,2,0,0,1,1,1
"24733",1,3,159726,2,2,3,2,1,1,0,0,1,1,2
"24734",2,3,210797,5,2,3,2,1,1,0,0,1,1,1
"24735",1,3,55291,4,2,2,2,1,1,0,0,1,1,2
"24737",4,3,276718,2,1,1,4,1,1,0,0,2,1,1
"24738",3,3,336163,2,2,3,2,1,1,0,0,2,1,1
"24739",1,3,112840,4,2,4,2,1,1,0,0,1,1,2
"24740",4,3,165918,3,1,3,4,1,1,0,0,2,8,1
"24741",1,3,165745,2,2,3,2,1,1,0,0,1,1,1
"24742",2,2,259299,5,2,3,2,1,1,3103,0,1,1,2
"24743",2,1,197731,2,2,3,2,1,1,0,0,1,1,2
"24744",1,2,197702,5,2,3,2,1,1,0,0,1,1,1
"24745",1,3,162238,4,2,2,2,1,1,0,1887,11,1,2
"24746",1,3,213260,2,3,7,1,2,1,0,0,1,1,1
"24747",1,3,53833,2,2,4,2,1,1,0,0,1,1,2
"24748",4,3,89419,2,1,7,4,1,2,0,0,2,1,1
"24749",2,3,119704,5,3,6,5,1,2,0,0,1,1,1
"24750",1,3,433170,5,2,3,2,1,1,0,0,1,1,2
"24752",1,3,172538,2,1,3,5,1,1,0,0,1,1,1
"24754",1,3,158956,5,1,5,5,2,2,0,0,1,1,1
"24755",2,2,25631,5,1,3,4,1,1,0,0,1,1,1
"24756",2,3,476558,3,1,3,1,1,1,0,0,1,3,1
"24757",1,4,35576,5,2,3,2,1,1,0,0,1,1,1
"24758",1,3,203463,5,3,6,1,1,2,0,0,1,1,1
"24759",1,1,317647,2,1,3,4,1,1,0,0,1,1,1
"24760",1,2,170411,3,2,3,2,1,1,0,0,1,1,1
"24762",1,3,220055,1,4,6,5,1,2,0,0,1,1,1
"24763",1,3,231482,1,2,2,2,1,1,0,0,1,1,1
"24764",3,3,335979,2,4,6,1,1,2,991,0,2,1,1
"24765",1,3,279173,2,2,4,2,1,1,0,0,1,1,1
"24766",1,3,89559,2,2,1,3,1,2,0,0,1,1,1
"24767",1,3,161950,1,3,5,1,1,2,0,0,2,5,1
"24768",1,3,131068,2,3,5,1,1,2,0,0,1,1,1
"24769",1,3,219632,2,2,3,2,1,1,0,0,1,1,1
"24770",2,3,175507,2,1,5,1,1,2,0,0,1,1,1
"24771",1,2,182062,7,2,4,2,1,1,0,0,2,1,2
"24772",2,3,287476,2,1,3,1,2,1,3325,0,1,1,1
"24773",1,3,206253,5,1,5,1,1,2,0,1617,3,1,1
"24775",1,3,21698,2,1,1,1,1,2,0,0,1,1,1
"24776",1,2,328051,4,1,4,1,1,2,0,0,1,1,1
"24777",1,3,356689,2,3,1,5,1,1,3887,0,1,1,1
"24778",1,3,121865,2,3,5,1,2,2,0,0,1,1,1
"24779",1,2,420986,1,2,4,2,1,1,0,0,1,1,2
"24781",1,3,288992,3,3,4,5,1,1,14344,0,1,1,2
"24783",2,1,188909,1,1,4,4,2,2,0,0,1,1,1
"24784",2,3,213081,3,1,5,1,2,2,0,0,1,3,1
"24785",4,2,157131,3,1,6,4,1,2,0,0,1,1,1
"24786",1,3,98010,1,3,4,1,1,2,0,0,1,1,1
"24787",1,3,207677,2,3,3,1,1,1,0,0,1,1,1
"24789",1,3,266091,1,1,4,1,1,2,0,0,1,3,1
"24790",1,3,106627,6,3,2,5,2,2,0,0,1,1,1
"24791",1,2,167793,8,2,4,2,1,1,0,2415,4,1,2
"24792",3,2,206682,5,2,4,2,1,1,0,1648,16,1,1
"24793",2,3,243165,2,2,2,2,1,1,0,0,1,1,1
"24794",3,3,201928,2,4,3,5,2,2,0,0,1,1,1
"24795",2,3,128346,2,1,3,4,1,2,0,0,1,1,1
"24796",2,3,197288,2,2,1,3,2,2,0,0,1,1,1
"24798",1,3,245521,3,2,3,2,1,1,0,0,1,3,1
"24799",1,3,129591,2,1,5,1,1,1,0,0,1,1,1
"24800",1,1,47415,6,2,1,3,1,2,0,1628,12,1,1
"24801",1,2,188563,5,2,2,2,1,1,4386,0,1,1,2
"24802",2,2,184710,2,2,3,2,1,1,0,0,1,1,1
"24803",4,3,63734,3,1,3,4,1,1,0,0,2,1,1
"24804",4,3,111256,2,1,1,4,1,2,0,0,2,1,1
"24805",1,2,111483,1,1,4,4,1,1,0,0,1,1,1
"24806",2,2,266639,1,1,1,1,1,2,0,0,1,1,1
"24807",1,2,93853,5,2,3,2,1,1,0,0,1,1,1
"24808",1,3,184207,2,3,3,1,1,1,0,0,1,1,1
"24809",1,3,238002,3,2,3,6,1,1,0,0,1,3,1
"24811",1,3,196545,1,2,3,2,1,1,0,1902,3,1,2
"24812",1,3,144844,2,2,3,2,1,1,0,0,1,1,1
"24813",1,3,280500,5,1,7,4,2,2,0,0,1,1,1
"24815",1,3,409189,2,2,5,2,1,1,0,0,1,3,1
"24816",1,3,23686,5,2,1,6,1,2,0,0,1,1,2
"24817",2,3,229756,2,1,6,4,1,1,0,0,1,1,1
"24818",1,1,95530,5,2,5,2,1,1,0,0,1,1,1
"24819",1,1,73199,6,3,7,5,3,1,0,0,1,1,1
"24820",2,3,196745,5,1,5,4,1,2,0,0,2,1,1
"24821",2,3,79481,5,1,7,1,1,2,0,0,1,1,1
"24823",1,3,100950,6,1,4,5,1,2,0,0,1,5,1
"24824",1,1,56651,1,2,2,2,1,1,0,0,1,1,1
"24825",4,3,186954,3,1,5,4,1,2,0,0,2,1,1
"24826",2,3,264874,5,1,7,6,1,2,0,0,1,1,1
"24827",1,1,183092,7,3,4,1,1,2,0,0,1,1,2
"24828",2,1,273399,5,1,7,1,1,1,0,0,1,8,1
"24830",2,3,177526,5,1,5,4,1,1,0,0,1,1,1
"24831",1,1,31267,1,2,4,2,1,1,0,0,1,1,1
"24832",2,3,321666,6,1,3,4,1,1,0,0,2,1,1
"24834",2,3,283515,5,1,7,1,1,1,0,0,1,1,1
"24835",2,3,54608,6,2,4,2,1,1,0,0,1,1,1
"24836",1,3,162238,1,2,4,2,1,1,0,0,1,1,2
"24837",2,3,175931,2,2,3,2,1,1,0,0,1,1,1
"24838",2,3,236804,2,1,1,1,1,1,0,0,1,1,1
"24839",1,3,168782,2,3,3,1,1,1,0,0,1,1,1
"24840",1,3,227065,1,2,2,2,1,1,0,0,1,1,2
"24841",1,2,285335,5,2,6,2,1,1,0,0,1,1,2
"24842",1,3,259705,2,1,3,4,1,2,0,0,1,1,1
"24843",1,3,24384,3,4,5,1,1,2,0,0,2,1,1
"24844",1,3,322013,2,2,3,2,1,1,0,0,1,1,1
"24845",1,3,49797,2,2,3,2,1,1,0,0,1,1,1
"24846",2,3,52566,2,1,1,1,1,2,0,0,1,1,1
"24847",1,3,266275,2,3,5,5,1,2,0,0,1,1,1
"24848",3,2,285408,8,2,4,2,1,1,0,2246,6,1,2
"24849",2,2,177858,1,3,2,1,1,1,0,1876,18,1,1
"24850",1,4,183804,5,1,1,4,1,1,0,0,1,1,1
"24851",1,3,107231,8,2,2,2,1,1,99999,0,1,1,2
"24852",2,3,173679,5,1,3,1,1,1,0,0,1,1,1
"24853",2,1,163965,2,1,5,5,2,2,0,0,1,1,1
"24854",4,3,173585,3,1,5,4,1,1,0,0,2,8,1
"24855",2,3,172009,1,1,2,1,1,2,0,0,1,1,1
"24856",2,3,44363,2,1,3,1,1,1,0,0,1,1,1
"24857",1,3,246392,2,1,5,5,2,2,0,0,1,1,1
"24858",1,3,167033,5,1,2,1,2,2,0,0,1,1,1
"24859",1,3,143822,5,2,3,2,1,1,0,0,1,1,2
"24860",1,3,37869,2,2,6,2,1,1,0,1902,3,1,2
"24861",2,3,447488,3,1,3,6,1,1,0,0,1,3,1
"24862",4,3,239346,3,1,5,4,1,1,0,0,2,1,1
"24863",1,3,245975,2,2,3,2,1,1,0,0,1,1,1
"24864",5,3,34632,3,3,4,1,1,1,0,0,1,1,1
"24865",1,3,121362,5,4,1,5,1,2,0,2258,18,1,2
"24866",2,1,24008,5,1,3,4,1,1,0,0,1,1,1
"24867",1,3,165492,5,2,6,2,1,1,0,0,1,1,2
"24868",1,3,326048,6,3,5,1,1,1,0,0,1,1,1
"24869",1,3,250821,8,3,3,5,1,1,0,0,1,1,1
"24870",1,2,154641,2,1,3,1,1,1,0,0,1,1,1
"24871",1,3,198202,2,1,2,1,1,2,0,0,1,1,1
"24872",2,1,170504,1,1,3,1,1,2,0,0,1,1,1
"24873",2,3,191342,5,1,6,1,5,1,0,0,1,4,1
"24874",2,3,238969,2,1,3,4,1,1,0,0,2,1,1
"24875",3,2,344128,1,2,6,2,1,1,0,0,1,1,2
"24878",1,1,168894,6,3,7,4,1,2,0,0,1,5,1
"24879",2,3,203263,3,1,5,4,1,1,0,0,1,1,1
"24880",2,1,89564,1,2,7,2,1,1,0,0,1,1,1
"24881",1,3,97562,2,2,6,3,1,2,0,0,1,1,1
"24882",1,3,336540,2,2,6,2,1,1,0,0,1,1,1
"24883",1,3,139647,5,3,2,5,1,2,0,0,1,1,1
"24884",1,3,160192,2,2,3,2,1,1,0,2051,22,1,1
"24885",1,1,320386,6,3,4,1,1,2,0,0,1,1,1
"24886",1,3,32126,1,1,4,1,1,2,0,0,1,1,1
"24887",1,2,275445,1,3,2,5,1,1,0,0,1,1,1
"24888",1,2,54953,5,2,3,2,1,1,0,0,1,1,1
"24889",1,3,103580,6,3,2,5,1,2,0,0,1,1,2
"24890",1,3,245565,1,1,4,4,1,2,0,0,2,4,1
"24893",3,3,207385,5,2,6,2,1,1,0,0,1,1,1
"24894",2,3,355287,3,1,3,1,1,1,0,0,1,3,1
"24896",1,1,207677,1,2,7,2,1,1,0,0,1,1,2
"24897",1,3,102114,5,1,1,5,2,2,0,0,1,1,1
"24898",1,2,60269,2,2,2,2,1,1,0,0,1,1,1
"24899",1,3,278632,3,2,3,2,1,1,0,0,1,1,1
"24900",1,3,355551,2,1,3,5,1,2,0,0,1,3,1
"24901",1,3,246891,1,2,2,2,1,1,0,0,1,4,2
"24902",2,3,124486,3,1,5,4,1,1,0,1602,2,1,1
"24904",5,3,191417,3,4,2,1,2,1,0,0,1,1,1
"24905",2,3,184543,2,1,6,1,1,2,0,0,1,1,1
"24906",1,3,122206,2,2,3,2,1,1,0,0,1,1,1
"24907",1,3,229015,1,2,2,2,1,1,0,0,1,1,2
"24908",2,3,130067,1,2,4,3,1,2,0,0,1,1,2
"24909",1,1,306495,1,2,4,2,1,1,0,0,1,1,1
"24910",1,3,232855,2,1,3,5,2,2,0,0,1,1,1
"24911",1,1,171328,5,3,1,5,2,2,0,0,1,1,1
"24912",3,3,144182,2,4,4,1,1,2,0,0,2,1,1
"24913",1,3,102858,2,3,1,5,1,1,0,0,1,1,1
"24915",1,3,209438,5,3,5,5,2,2,0,0,1,1,1
"24916",1,3,74895,6,2,3,2,1,1,0,1485,14,1,1
"24917",1,3,184378,6,2,2,2,1,1,0,0,1,1,1
"24918",1,3,446512,5,3,5,5,2,2,0,0,1,1,1
"24919",1,4,113688,2,1,3,5,1,2,0,0,1,1,1
"24920",1,3,333305,5,2,6,3,1,2,0,0,1,1,2
"24921",2,3,118535,3,1,6,4,1,2,0,0,2,1,1
"24922",1,3,76142,2,3,5,5,1,2,0,0,1,1,1
"24923",1,1,38795,3,2,2,2,1,1,0,0,1,1,1
"24925",3,3,203313,2,4,5,1,1,2,991,0,2,1,1
"24926",3,3,247483,5,2,6,2,1,1,0,0,1,1,2
"24927",3,1,198686,2,2,5,2,1,1,0,0,1,1,1
"24928",1,3,56118,2,3,5,5,1,2,0,0,1,1,1
"24929",1,4,359808,6,1,2,1,1,1,0,0,1,1,1
"24930",2,3,231554,5,2,1,2,2,1,0,0,1,1,1
"24931",1,3,34848,5,2,5,2,1,1,0,0,1,1,1
"24932",1,3,199934,5,2,3,2,2,1,7298,0,1,1,2
"24933",2,3,196243,2,1,3,1,1,2,0,0,1,1,1
"24934",3,2,66360,3,2,2,2,1,1,6418,0,1,1,2
"24935",4,3,189487,5,1,6,4,1,2,0,0,1,1,1
"24936",2,3,194848,2,1,3,4,1,1,0,0,1,1,1
"24937",2,3,167309,1,2,1,2,1,1,0,1902,3,1,2
"24938",1,3,192878,1,2,3,2,1,1,0,0,1,1,2
"24939",1,3,70209,5,3,4,5,1,2,0,0,2,1,1
"24940",1,4,123011,2,3,1,1,1,1,0,0,1,1,1
"24941",1,2,135339,1,2,2,2,3,1,7688,0,2,9,2
"24942",1,4,497486,2,3,1,5,1,2,1471,0,1,1,1
"24943",2,3,178478,1,1,1,4,1,2,0,0,1,1,1
"24944",1,3,149909,1,2,6,2,1,1,7688,0,1,1,2
"24945",1,3,103323,2,1,3,1,1,1,0,0,1,1,1
"24946",1,3,239404,3,2,3,2,2,1,0,0,1,1,1
"24947",3,3,165082,2,1,1,1,1,2,0,0,1,1,1
"24948",1,3,389725,5,3,1,1,1,1,0,0,1,1,1
"24949",1,3,374580,2,3,6,1,1,2,0,0,1,1,1
"24951",2,3,259300,1,1,6,1,1,2,0,0,2,1,1
"24952",2,3,277695,3,1,3,6,1,1,0,0,2,3,1
"24953",2,3,230248,3,3,3,4,1,1,0,0,1,1,1
"24954",2,2,196342,5,1,6,4,1,1,0,0,2,1,1
"24955",4,3,160968,3,1,1,4,1,1,0,0,2,1,1
"24956",2,3,115438,1,1,1,4,1,1,0,0,1,1,1
"24957",1,3,231043,6,2,1,2,1,1,3908,0,1,1,1
"24958",1,3,129597,5,2,6,2,1,1,0,0,1,1,1
"24959",2,1,387108,5,2,7,2,2,1,0,0,1,1,1
"24960",1,3,105936,2,2,1,3,1,2,0,0,1,1,2
"24962",1,3,125000,4,3,2,5,1,1,0,0,1,1,2
"24963",2,3,229456,5,1,1,4,2,2,0,0,1,1,1
"24964",2,3,230113,5,1,5,4,1,1,0,0,1,1,1
"24965",1,3,106698,2,3,5,5,1,2,0,0,1,1,1
"24966",1,3,133454,6,1,3,1,1,1,0,0,1,1,1
"24967",1,3,295520,3,4,6,5,2,2,0,0,2,1,1
"24968",2,3,151551,5,3,6,4,4,1,2597,0,1,1,1
"24969",1,3,100313,5,2,7,2,1,1,0,1902,3,1,2
"24970",2,3,320294,2,1,2,1,1,1,0,0,1,1,1
"24971",1,3,162381,3,2,3,2,1,1,0,0,1,1,1
"24972",1,3,183898,2,3,3,5,1,1,2354,0,1,1,1
"24973",1,2,32016,2,2,6,2,1,1,0,0,1,1,1
"24974",1,3,117028,2,2,3,2,1,1,0,0,1,1,1
"24975",1,3,280278,2,4,4,5,2,2,0,0,1,1,1
"24976",1,3,342906,3,2,6,2,2,1,0,0,1,1,2
"24977",2,3,181598,3,2,7,2,1,1,0,0,1,1,1
"24978",2,3,224059,2,2,3,2,1,1,0,0,1,1,1
"24979",1,3,148549,1,1,2,1,1,1,0,0,1,1,1
"24980",1,3,97355,5,3,6,1,1,2,0,0,1,1,1
"24982",1,2,140988,1,2,6,6,3,1,0,0,1,4,1
"24983",2,3,148409,5,1,6,6,1,1,1055,0,2,1,1
"24984",1,1,150755,1,2,4,2,1,1,99999,0,1,1,2
"24985",2,3,87006,5,2,1,3,1,2,0,1579,3,1,1
"24986",1,3,112158,3,2,3,2,1,1,0,0,1,1,1
"24987",1,3,121488,1,1,6,1,1,2,0,0,1,1,1
"24988",1,1,283635,5,3,3,1,1,2,0,0,1,1,1
"24989",1,3,69758,6,2,7,2,3,1,0,0,1,1,1
"24990",1,3,199900,6,2,2,2,1,1,0,1848,14,1,2
"24991",1,3,88019,5,3,3,1,1,1,0,0,1,1,1
"24992",2,3,31935,5,3,1,1,1,2,0,0,1,1,1
"24993",1,3,323055,2,2,3,2,1,1,0,0,1,1,1
"24994",1,3,189498,2,2,6,2,1,1,0,0,1,1,2
"24995",1,3,89041,2,2,3,2,1,1,0,0,1,1,1
"24996",1,3,112507,3,2,3,2,1,1,0,0,1,1,1
"24997",2,3,236940,2,1,3,4,1,1,0,0,1,1,1
"24998",1,3,278514,2,3,3,4,1,2,0,0,1,1,1
"25000",2,3,258379,1,2,4,3,1,2,0,0,1,1,1
"25001",1,3,162028,3,3,6,5,1,2,0,0,1,1,1
"25002",2,3,197997,5,1,4,4,1,1,0,0,1,1,1
"25003",1,3,98350,3,3,5,1,3,1,0,0,1,9,1
"25004",1,3,165848,2,2,6,2,1,1,0,0,1,1,1
"25005",1,3,178615,2,1,3,1,1,1,0,0,1,1,1
"25006",2,3,228939,2,1,3,4,1,1,0,0,1,1,1
"25007",2,3,210498,2,2,3,2,1,1,5178,0,1,1,2
"25008",1,3,154891,3,2,3,2,1,1,0,0,1,1,1
